CustomerID,event_timestamp,CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
CUST02729,2025-05-01 01:51:10.277364+00:00,740,42.0,115780.34,111918.12,6,4.0,0
CUST02730,2025-05-01 01:51:10.277364+00:00,540,73.0,130597.17,104550.81,4,2.0,0
CUST02731,2025-05-01 01:51:10.277364+00:00,453,65.0,126972.61,185903.64,8,4.0,0
CUST02732,2025-05-01 01:51:10.277364+00:00,395,27.0,85319.72,16932.02,3,1.0,0
CUST02725,2025-05-01 01:51:10.277364+00:00,311,26.0,113935.21,178787.28,6,3.0,0
CUST03123,2025-05-01 01:51:10.277364+00:00,377,19.0,161002.21,149144.06,6,4.0,0
CUST02715,2025-05-01 01:51:10.277364+00:00,711,79.0,25147.45,27376.96,1,3.0,0
CUST02713,2025-05-01 01:51:10.277364+00:00,313,30.0,65072.26,49701.91,8,4.0,0
CUST02697,2025-05-01 01:51:10.277364+00:00,832,20.0,218333.06,168531.27,1,4.0,0
CUST02698,2025-05-01 01:51:10.277364+00:00,702,21.0,105195.7,92508.64,4,2.0,0
CUST02699,2025-05-01 01:51:10.277364+00:00,352,24.0,87006.62,160452.77,5,4.0,0
CUST02700,2025-05-01 01:51:10.277364+00:00,612,20.0,54474.77,79758.56,1,4.0,0
CUST02701,2025-05-01 01:51:10.277364+00:00,580,76.0,210300.26,171193.41,0,1.0,0
CUST02702,2025-05-01 01:51:10.277364+00:00,330,91.0,198116.75,127413.58,3,3.0,0
CUST02703,2025-05-01 01:51:10.277364+00:00,636,18.0,96081.63,78085.55,3,2.0,0
CUST02714,2025-05-01 01:51:10.277364+00:00,477,,107594.44,105843.35,4,1.0,0
CUST02704,2025-05-01 01:51:10.277364+00:00,482,45.0,42339.46,151639.9,3,2.0,0
CUST02706,2025-05-01 01:51:10.277364+00:00,843,70.0,78965.0,193286.15,2,1.0,0
CUST02707,2025-05-01 01:51:10.277364+00:00,745,27.0,192772.93,136301.58,6,1.0,0
CUST02708,2025-05-01 01:51:10.277364+00:00,373,88.0,115762.39,86228.39,3,1.0,0
CUST02709,2025-05-01 01:51:10.277364+00:00,309,20.0,195411.49,114638.35,1,1.0,0
CUST02710,2025-05-01 01:51:10.277364+00:00,783,24.0,120402.31,150137.95,7,1.0,0
CUST02711,2025-05-01 01:51:10.277364+00:00,755,26.0,231389.95,161491.21,10,4.0,0
CUST02712,2025-05-01 01:51:10.277364+00:00,459,86.0,200105.84,195242.15,0,2.0,1
CUST02705,2025-05-01 01:51:10.277364+00:00,322,,237997.06,56136.61,0,2.0,0
CUST03124,2025-05-01 01:51:10.277364+00:00,569,85.0,16138.54,137072.96,8,4.0,0
CUST03125,2025-05-01 01:51:10.277364+00:00,614,79.0,85574.21,94616.16,2,3.0,0
CUST03126,2025-05-01 01:51:10.277364+00:00,467,75.0,237874.9,165151.55,10,4.0,0
CUST03538,2025-05-01 01:51:10.277364+00:00,477,31.0,156789.73,138492.85,5,2.0,0
CUST03539,2025-05-01 01:51:10.277364+00:00,695,,220523.43,34621.35,3,3.0,0
CUST03540,2025-05-01 01:51:10.277364+00:00,670,60.0,74916.98,56333.05,5,4.0,0
CUST03541,2025-05-01 01:51:10.277364+00:00,617,44.0,77294.6,12926.82,1,4.0,1
CUST03542,2025-05-01 01:51:10.277364+00:00,668,44.0,61592.18,120468.52,8,1.0,0
CUST03543,2025-05-01 01:51:10.277364+00:00,683,85.0,195452.58,85447.74,10,4.0,0
CUST03544,2025-05-01 01:51:10.277364+00:00,361,65.0,107015.02,90452.3,2,2.0,0
CUST03545,2025-05-01 01:51:10.277364+00:00,804,84.0,138105.5,29605.14,6,1.0,0
CUST03546,2025-05-01 01:51:10.277364+00:00,538,42.0,93654.38,76938.76,0,2.0,0
CUST03547,2025-05-01 01:51:10.277364+00:00,494,81.0,39203.23,184609.66,7,1.0,0
CUST03548,2025-05-01 01:51:10.277364+00:00,521,41.0,25632.43,22299.9,3,3.0,0
CUST03549,2025-05-01 01:51:10.277364+00:00,360,26.0,217068.37,195242.04,10,4.0,0
CUST03550,2025-05-01 01:51:10.277364+00:00,428,25.0,66370.42,171121.83,4,4.0,0
CUST03551,2025-05-01 01:51:10.277364+00:00,455,76.0,235404.98,48568.08,6,2.0,1
CUST03552,2025-05-01 01:51:10.277364+00:00,677,34.0,236823.36,144030.16,2,4.0,0
CUST03537,2025-05-01 01:51:10.277364+00:00,813,66.0,145346.45,153902.28,3,1.0,0
CUST03536,2025-05-01 01:51:10.277364+00:00,635,84.0,40106.42,11460.32,1,1.0,0
CUST03535,2025-05-01 01:51:10.277364+00:00,506,,97605.69,148229.87,0,1.0,0
CUST03534,2025-05-01 01:51:10.277364+00:00,694,82.0,26708.83,64318.07,10,2.0,0
CUST03518,2025-05-01 01:51:10.277364+00:00,700,58.0,198686.42,178684.89,0,1.0,0
CUST03519,2025-05-01 01:51:10.277364+00:00,699,,144454.19,27437.64,2,1.0,0
CUST03520,2025-05-01 01:51:10.277364+00:00,789,38.0,128437.04,43759.15,4,2.0,0
CUST03521,2025-05-01 01:51:10.277364+00:00,784,43.0,172940.89,192929.58,10,4.0,0
CUST03522,2025-05-01 01:51:10.277364+00:00,769,18.0,95507.25,105070.92,10,2.0,0
CUST03523,2025-05-01 01:51:10.277364+00:00,744,44.0,223426.07,176067.02,6,1.0,1
CUST03524,2025-05-01 01:51:10.277364+00:00,568,67.0,53054.73,180419.66,3,,0
CUST03553,2025-05-01 01:51:10.277364+00:00,736,60.0,119730.39,27279.85,8,1.0,0
CUST03525,2025-05-01 01:51:10.277364+00:00,566,83.0,221001.05,197994.22,7,2.0,0
CUST03527,2025-05-01 01:51:10.277364+00:00,827,27.0,150164.61,20070.04,5,3.0,0
CUST03528,2025-05-01 01:51:10.277364+00:00,819,54.0,117488.72,46237.2,5,3.0,0
CUST03529,2025-05-01 01:51:10.277364+00:00,358,86.0,38686.51,134715.68,8,3.0,0
CUST03530,2025-05-01 01:51:10.277364+00:00,339,58.0,216233.54,59773.52,3,3.0,0
CUST03531,2025-05-01 01:51:10.277364+00:00,536,63.0,13133.49,104168.75,6,,0
CUST03532,2025-05-01 01:51:10.277364+00:00,685,62.0,67491.42,159407.92,9,4.0,0
CUST03533,2025-05-01 01:51:10.277364+00:00,599,44.0,27426.69,45300.44,0,1.0,0
CUST03526,2025-05-01 01:51:10.277364+00:00,353,82.0,160904.17,17733.26,2,4.0,0
CUST03517,2025-05-01 01:51:10.277364+00:00,741,72.0,172077.54,13759.09,5,4.0,0
CUST03554,2025-05-01 01:51:10.277364+00:00,506,85.0,239647.06,40336.49,8,3.0,0
CUST03556,2025-05-01 01:51:10.277364+00:00,779,25.0,22912.64,86086.65,0,3.0,0
CUST03577,2025-05-01 01:51:10.277364+00:00,563,33.0,166713.23,47707.36,9,2.0,0
CUST03578,2025-05-01 01:51:10.277364+00:00,630,,11811.37,18618.44,0,1.0,0
CUST03579,2025-05-01 01:51:10.277364+00:00,481,,87804.19,144872.62,3,1.0,0
CUST03580,2025-05-01 01:51:10.277364+00:00,849,41.0,143109.76,143777.88,0,4.0,0
CUST03581,2025-05-01 01:51:10.277364+00:00,326,45.0,126967.37,124475.84,9,2.0,0
CUST03582,2025-05-01 01:51:10.277364+00:00,575,48.0,11199.24,113797.05,4,4.0,0
CUST03583,2025-05-01 01:51:10.277364+00:00,598,32.0,245159.14,82483.27,7,3.0,0
CUST03584,2025-05-01 01:51:10.277364+00:00,390,59.0,239026.38,190620.38,0,3.0,0
CUST03585,2025-05-01 01:51:10.277364+00:00,779,67.0,193440.45,162099.03,2,2.0,0
CUST03586,2025-05-01 01:51:10.277364+00:00,757,22.0,13838.31,182448.13,0,1.0,0
CUST03587,2025-05-01 01:51:10.277364+00:00,750,65.0,107551.96,69215.27,5,4.0,0
CUST03588,2025-05-01 01:51:10.277364+00:00,664,30.0,102442.39,195873.9,9,,0
CUST03589,2025-05-01 01:51:10.277364+00:00,650,49.0,139506.5,41416.56,0,3.0,0
CUST03590,2025-05-01 01:51:10.277364+00:00,699,84.0,139821.1,20691.78,9,4.0,1
CUST03591,2025-05-01 01:51:10.277364+00:00,552,47.0,105914.16,70769.69,2,1.0,0
CUST03576,2025-05-01 01:51:10.277364+00:00,557,85.0,198985.26,35488.18,4,4.0,1
CUST03575,2025-05-01 01:51:10.277364+00:00,529,57.0,179584.33,104443.76,4,1.0,0
CUST03574,2025-05-01 01:51:10.277364+00:00,376,67.0,135303.45,191831.03,7,1.0,0
CUST03573,2025-05-01 01:51:10.277364+00:00,403,48.0,132517.75,22722.24,5,,0
CUST03557,2025-05-01 01:51:10.277364+00:00,639,59.0,60827.42,164855.46,1,2.0,0
CUST03558,2025-05-01 01:51:10.277364+00:00,639,66.0,52298.35,188458.44,1,3.0,0
CUST03559,2025-05-01 01:51:10.277364+00:00,503,23.0,63159.46,189134.93,2,4.0,0
CUST03560,2025-05-01 01:51:10.277364+00:00,460,90.0,113073.58,37930.55,1,4.0,1
CUST03561,2025-05-01 01:51:10.277364+00:00,839,59.0,15730.34,140383.34,0,2.0,0
CUST03562,2025-05-01 01:51:10.277364+00:00,691,89.0,138847.07,118449.52,10,2.0,0
CUST03563,2025-05-01 01:51:10.277364+00:00,833,49.0,77363.56,80343.76,4,3.0,0
CUST03555,2025-05-01 01:51:10.277364+00:00,687,21.0,7121.8,102712.63,7,4.0,0
CUST03564,2025-05-01 01:51:10.277364+00:00,369,32.0,17886.88,199017.42,5,3.0,0
CUST03566,2025-05-01 01:51:10.277364+00:00,816,44.0,163357.44,136412.96,9,4.0,0
CUST03567,2025-05-01 01:51:10.277364+00:00,419,83.0,198357.52,105539.92,6,3.0,0
CUST03568,2025-05-01 01:51:10.277364+00:00,516,76.0,234808.49,29551.75,1,2.0,0
CUST03569,2025-05-01 01:51:10.277364+00:00,355,45.0,146441.31,36809.04,6,3.0,0
CUST03570,2025-05-01 01:51:10.277364+00:00,665,41.0,196679.0,152527.22,1,2.0,0
CUST03571,2025-05-01 01:51:10.277364+00:00,803,68.0,49795.68,162319.93,1,,0
CUST03572,2025-05-01 01:51:10.277364+00:00,754,38.0,102591.74,79125.44,5,3.0,0
CUST03565,2025-05-01 01:51:10.277364+00:00,704,86.0,188302.32,96648.58,6,2.0,0
CUST03592,2025-05-01 01:51:10.277364+00:00,758,23.0,189459.83,48244.51,4,2.0,0
CUST03516,2025-05-01 01:51:10.277364+00:00,519,89.0,118576.29,68241.02,5,4.0,0
CUST03514,2025-05-01 01:51:10.277364+00:00,391,49.0,223848.22,128401.8,4,1.0,0
CUST03460,2025-05-01 01:51:10.277364+00:00,728,55.0,182811.95,184236.19,3,2.0,0
CUST03461,2025-05-01 01:51:10.277364+00:00,438,87.0,72962.64,159592.91,5,1.0,0
CUST03462,2025-05-01 01:51:10.277364+00:00,841,76.0,98608.25,61142.17,9,4.0,0
CUST03463,2025-05-01 01:51:10.277364+00:00,356,29.0,246220.32,15372.5,10,4.0,0
CUST03464,2025-05-01 01:51:10.277364+00:00,531,,189933.03,146010.21,5,3.0,0
CUST03465,2025-05-01 01:51:10.277364+00:00,734,68.0,109295.02,166134.92,5,3.0,0
CUST03466,2025-05-01 01:51:10.277364+00:00,683,55.0,133520.43,139155.18,6,1.0,0
CUST03467,2025-05-01 01:51:10.277364+00:00,493,63.0,156445.59,82516.6,10,4.0,0
CUST03468,2025-05-01 01:51:10.277364+00:00,833,27.0,124710.14,34204.51,0,3.0,0
CUST03469,2025-05-01 01:51:10.277364+00:00,817,,102905.01,75939.26,9,4.0,0
CUST03470,2025-05-01 01:51:10.277364+00:00,484,69.0,89837.43,61030.95,0,,0
CUST03471,2025-05-01 01:51:10.277364+00:00,591,68.0,42245.41,147387.04,6,2.0,0
CUST03472,2025-05-01 01:51:10.277364+00:00,634,39.0,243405.28,40278.57,3,2.0,0
CUST03473,2025-05-01 01:51:10.277364+00:00,415,90.0,22853.18,165713.09,5,4.0,0
CUST03474,2025-05-01 01:51:10.277364+00:00,348,89.0,150255.6,126269.08,5,1.0,0
CUST03459,2025-05-01 01:51:10.277364+00:00,638,82.0,139015.56,54375.89,0,2.0,0
CUST03458,2025-05-01 01:51:10.277364+00:00,712,65.0,47250.51,180944.16,3,4.0,0
CUST03457,2025-05-01 01:51:10.277364+00:00,498,84.0,216364.37,32411.14,7,3.0,0
CUST03456,2025-05-01 01:51:10.277364+00:00,663,41.0,225686.13,187841.34,9,2.0,1
CUST03440,2025-05-01 01:51:10.277364+00:00,470,88.0,180088.24,101742.3,4,1.0,1
CUST03441,2025-05-01 01:51:10.277364+00:00,836,71.0,162743.95,71900.67,6,4.0,1
CUST03442,2025-05-01 01:51:10.277364+00:00,550,,241337.86,191122.61,10,,0
CUST03443,2025-05-01 01:51:10.277364+00:00,686,81.0,145443.61,70406.35,0,1.0,0
CUST03444,2025-05-01 01:51:10.277364+00:00,506,21.0,62093.94,70957.42,9,1.0,0
CUST03445,2025-05-01 01:51:10.277364+00:00,840,48.0,6191.51,35288.46,7,3.0,0
CUST03446,2025-05-01 01:51:10.277364+00:00,715,,113365.51,52227.89,4,3.0,0
CUST03475,2025-05-01 01:51:10.277364+00:00,381,,239900.61,101688.05,8,3.0,0
CUST03447,2025-05-01 01:51:10.277364+00:00,679,44.0,163080.89,154493.23,2,3.0,0
CUST03449,2025-05-01 01:51:10.277364+00:00,324,82.0,6440.93,83453.79,10,2.0,0
CUST03450,2025-05-01 01:51:10.277364+00:00,372,81.0,227272.36,76381.27,2,1.0,0
CUST03451,2025-05-01 01:51:10.277364+00:00,392,42.0,75486.86,89494.98,6,1.0,0
CUST03452,2025-05-01 01:51:10.277364+00:00,804,54.0,116512.36,67159.01,9,,0
CUST03453,2025-05-01 01:51:10.277364+00:00,635,90.0,22767.73,125480.92,6,3.0,0
CUST03454,2025-05-01 01:51:10.277364+00:00,724,88.0,95403.33,168950.67,9,4.0,0
CUST03455,2025-05-01 01:51:10.277364+00:00,798,31.0,105943.33,11780.99,7,1.0,1
CUST03448,2025-05-01 01:51:10.277364+00:00,443,76.0,43034.78,154351.7,8,4.0,0
CUST03515,2025-05-01 01:51:10.277364+00:00,564,67.0,76141.25,130113.86,2,1.0,0
CUST03476,2025-05-01 01:51:10.277364+00:00,632,22.0,93732.9,78444.11,1,1.0,0
CUST03478,2025-05-01 01:51:10.277364+00:00,831,23.0,238880.74,112628.29,3,1.0,0
CUST03499,2025-05-01 01:51:10.277364+00:00,708,,97384.76,197933.58,6,3.0,0
CUST03500,2025-05-01 01:51:10.277364+00:00,435,74.0,83558.94,28238.12,5,4.0,0
CUST03501,2025-05-01 01:51:10.277364+00:00,500,81.0,192458.04,99715.94,9,1.0,0
CUST03502,2025-05-01 01:51:10.277364+00:00,549,63.0,43572.03,195219.7,3,3.0,0
CUST03503,2025-05-01 01:51:10.277364+00:00,613,46.0,131866.57,177596.21,10,3.0,0
CUST03504,2025-05-01 01:51:10.277364+00:00,667,87.0,157048.32,198217.87,3,3.0,0
CUST03505,2025-05-01 01:51:10.277364+00:00,728,63.0,96291.37,120662.57,2,2.0,0
CUST03506,2025-05-01 01:51:10.277364+00:00,779,33.0,50151.83,137841.38,5,4.0,0
CUST03507,2025-05-01 01:51:10.277364+00:00,613,68.0,223916.7,60122.64,2,2.0,0
CUST03508,2025-05-01 01:51:10.277364+00:00,799,28.0,34710.01,97082.73,8,3.0,0
CUST03509,2025-05-01 01:51:10.277364+00:00,654,28.0,75951.09,13980.27,3,1.0,0
CUST03510,2025-05-01 01:51:10.277364+00:00,784,80.0,189141.84,146746.95,3,,0
CUST03511,2025-05-01 01:51:10.277364+00:00,510,70.0,1513278.8,185916.7,1,2.0,0
CUST03512,2025-05-01 01:51:10.277364+00:00,343,75.0,182661.39,31308.36,1,3.0,0
CUST03513,2025-05-01 01:51:10.277364+00:00,840,36.0,202191.66,96331.81,6,2.0,0
CUST03498,2025-05-01 01:51:10.277364+00:00,347,69.0,36258.46,166940.95,1,3.0,0
CUST03497,2025-05-01 01:51:10.277364+00:00,803,28.0,65243.13,154384.59,10,1.0,0
CUST03496,2025-05-01 01:51:10.277364+00:00,616,40.0,202097.51,152780.48,7,3.0,0
CUST03495,2025-05-01 01:51:10.277364+00:00,781,29.0,195404.95,144845.3,9,4.0,0
CUST03479,2025-05-01 01:51:10.277364+00:00,520,86.0,200434.83,55027.13,6,1.0,0
CUST03480,2025-05-01 01:51:10.277364+00:00,622,,163756.26,197863.37,0,3.0,0
CUST03481,2025-05-01 01:51:10.277364+00:00,302,60.0,152997.11,182814.06,4,2.0,0
CUST03482,2025-05-01 01:51:10.277364+00:00,505,86.0,90031.53,84251.61,10,2.0,0
CUST03483,2025-05-01 01:51:10.277364+00:00,339,89.0,160329.82,58264.1,3,2.0,0
CUST03484,2025-05-01 01:51:10.277364+00:00,358,54.0,181256.36,68338.62,1,4.0,0
CUST03485,2025-05-01 01:51:10.277364+00:00,806,75.0,7932.74,196231.88,4,4.0,0
CUST03477,2025-05-01 01:51:10.277364+00:00,634,46.0,63105.34,106423.8,3,1.0,0
CUST03486,2025-05-01 01:51:10.277364+00:00,421,54.0,29422.51,87342.27,8,3.0,0
CUST03488,2025-05-01 01:51:10.277364+00:00,395,59.0,80782.1,21214.5,8,3.0,0
CUST03489,2025-05-01 01:51:10.277364+00:00,713,33.0,225128.98,157591.31,6,2.0,0
CUST03490,2025-05-01 01:51:10.277364+00:00,534,39.0,171126.35,154803.93,9,3.0,0
CUST03491,2025-05-01 01:51:10.277364+00:00,361,40.0,93376.12,133687.45,6,2.0,0
CUST03492,2025-05-01 01:51:10.277364+00:00,555,,202300.54,33012.47,1,2.0,0
CUST03493,2025-05-01 01:51:10.277364+00:00,647,,80798.72,196465.86,2,1.0,0
CUST03494,2025-05-01 01:51:10.277364+00:00,423,20.0,247689.04,50428.12,10,4.0,0
CUST03487,2025-05-01 01:51:10.277364+00:00,778,43.0,78777.61,183266.72,7,3.0,1
CUST03593,2025-05-01 01:51:10.277364+00:00,798,42.0,249501.99,108329.47,4,4.0,0
CUST03594,2025-05-01 01:51:10.277364+00:00,807,45.0,148860.8,76537.86,1,1.0,0
CUST03595,2025-05-01 01:51:10.277364+00:00,603,79.0,235153.08,42631.76,2,2.0,0
CUST03695,2025-05-01 01:51:10.277364+00:00,363,66.0,189645.88,198718.73,0,3.0,0
CUST03696,2025-05-01 01:51:10.277364+00:00,649,50.0,33154.51,57729.71,2,1.0,0
CUST03697,2025-05-01 01:51:10.277364+00:00,793,21.0,26944.22,77468.26,0,3.0,0
CUST03698,2025-05-01 01:51:10.277364+00:00,822,35.0,135930.13,102040.66,0,4.0,0
CUST03699,2025-05-01 01:51:10.277364+00:00,397,87.0,25527.95,112500.75,5,3.0,0
CUST03700,2025-05-01 01:51:10.277364+00:00,370,81.0,206254.67,115064.42,3,4.0,0
CUST03701,2025-05-01 01:51:10.277364+00:00,663,45.0,63331.65,114304.78,9,4.0,0
CUST03702,2025-05-01 01:51:10.277364+00:00,575,75.0,47082.44,167365.91,3,4.0,0
CUST03703,2025-05-01 01:51:10.277364+00:00,349,73.0,46417.87,86874.12,4,4.0,0
CUST03704,2025-05-01 01:51:10.277364+00:00,657,,11307.88,12084.53,2,1.0,0
CUST03705,2025-05-01 01:51:10.277364+00:00,784,,160458.7,176381.79,1,2.0,0
CUST03706,2025-05-01 01:51:10.277364+00:00,383,27.0,41124.01,135827.92,9,2.0,0
CUST03707,2025-05-01 01:51:10.277364+00:00,595,,58334.49,46001.49,7,2.0,0
CUST03708,2025-05-01 01:51:10.277364+00:00,535,22.0,187826.51,15624.17,10,1.0,0
CUST03709,2025-05-01 01:51:10.277364+00:00,355,61.0,14370.31,69998.17,6,4.0,0
CUST03694,2025-05-01 01:51:10.277364+00:00,567,62.0,206107.09,163188.53,10,1.0,0
CUST03693,2025-05-01 01:51:10.277364+00:00,608,,102548.72,114243.28,8,4.0,0
CUST03692,2025-05-01 01:51:10.277364+00:00,679,49.0,62633.77,138773.78,2,4.0,0
CUST03691,2025-05-01 01:51:10.277364+00:00,575,46.0,224209.45,185321.89,7,4.0,0
CUST03675,2025-05-01 01:51:10.277364+00:00,538,49.0,89425.3,163917.96,7,4.0,0
CUST03676,2025-05-01 01:51:10.277364+00:00,454,81.0,37410.58,67532.07,3,4.0,0
CUST03677,2025-05-01 01:51:10.277364+00:00,480,48.0,76071.34,80662.69,3,4.0,0
CUST03678,2025-05-01 01:51:10.277364+00:00,514,75.0,23992.4,192449.36,9,2.0,0
CUST03679,2025-05-01 01:51:10.277364+00:00,387,31.0,44550.9,60831.42,10,2.0,0
CUST03680,2025-05-01 01:51:10.277364+00:00,555,86.0,31674.74,90060.68,4,2.0,0
CUST03681,2025-05-01 01:51:10.277364+00:00,810,33.0,10869.07,133720.17,2,3.0,0
CUST03710,2025-05-01 01:51:10.277364+00:00,659,26.0,50686.28,33645.07,9,4.0,0
CUST03682,2025-05-01 01:51:10.277364+00:00,372,,74046.59,84556.61,1,2.0,1
CUST03684,2025-05-01 01:51:10.277364+00:00,511,30.0,237348.32,160523.78,8,4.0,0
CUST03685,2025-05-01 01:51:10.277364+00:00,533,48.0,211661.62,73773.32,7,1.0,0
CUST03686,2025-05-01 01:51:10.277364+00:00,764,86.0,3035.13,53256.31,5,2.0,1
CUST03687,2025-05-01 01:51:10.277364+00:00,522,38.0,7030.87,106057.48,8,1.0,0
CUST03688,2025-05-01 01:51:10.277364+00:00,563,47.0,2589.36,11602.18,4,2.0,0
CUST03689,2025-05-01 01:51:10.277364+00:00,506,40.0,91660.02,174139.7,9,2.0,0
CUST03690,2025-05-01 01:51:10.277364+00:00,665,55.0,245064.49,59656.49,0,1.0,0
CUST03683,2025-05-01 01:51:10.277364+00:00,478,71.0,235240.01,13979.56,1,3.0,0
CUST03674,2025-05-01 01:51:10.277364+00:00,344,18.0,9633.09,128860.33,9,1.0,1
CUST03711,2025-05-01 01:51:10.277364+00:00,409,60.0,37337.13,180396.85,3,4.0,0
CUST03713,2025-05-01 01:51:10.277364+00:00,392,59.0,134835.54,144076.56,8,4.0,0
CUST03734,2025-05-01 01:51:10.277364+00:00,395,,188846.27,81445.53,8,1.0,0
CUST03735,2025-05-01 01:51:10.277364+00:00,489,22.0,127762.53,172111.36,6,4.0,0
CUST03736,2025-05-01 01:51:10.277364+00:00,752,78.0,94176.29,161513.23,6,2.0,0
CUST03737,2025-05-01 01:51:10.277364+00:00,491,25.0,120693.07,29473.35,3,3.0,0
CUST03738,2025-05-01 01:51:10.277364+00:00,785,35.0,8416.3,24311.06,5,4.0,0
CUST03739,2025-05-01 01:51:10.277364+00:00,565,21.0,61873.38,172168.18,10,2.0,0
CUST03740,2025-05-01 01:51:10.277364+00:00,723,21.0,62676.5,180868.56,10,4.0,0
CUST03741,2025-05-01 01:51:10.277364+00:00,427,54.0,111336.84,65904.3,7,1.0,0
CUST03742,2025-05-01 01:51:10.277364+00:00,537,32.0,59067.3,76364.44,5,1.0,0
CUST03743,2025-05-01 01:51:10.277364+00:00,654,55.0,46364.29,73802.53,5,2.0,0
CUST03744,2025-05-01 01:51:10.277364+00:00,411,44.0,191381.94,34123.99,3,2.0,0
CUST03745,2025-05-01 01:51:10.277364+00:00,745,65.0,223376.35,151552.02,7,2.0,0
CUST03746,2025-05-01 01:51:10.277364+00:00,642,63.0,16784.99,80316.34,9,3.0,0
CUST03747,2025-05-01 01:51:10.277364+00:00,444,63.0,52413.45,168883.16,7,2.0,0
CUST03748,2025-05-01 01:51:10.277364+00:00,364,,193421.7,176918.66,8,1.0,0
CUST03733,2025-05-01 01:51:10.277364+00:00,601,,238560.42,43474.84,2,1.0,0
CUST03732,2025-05-01 01:51:10.277364+00:00,310,38.0,45397.72,106541.5,5,,0
CUST03731,2025-05-01 01:51:10.277364+00:00,674,86.0,83053.81,135346.69,3,4.0,0
CUST03730,2025-05-01 01:51:10.277364+00:00,330,69.0,152650.63,91983.8,10,3.0,0
CUST03714,2025-05-01 01:51:10.277364+00:00,359,82.0,47508.5,135017.94,7,3.0,0
CUST03715,2025-05-01 01:51:10.277364+00:00,338,58.0,158226.63,145655.24,3,1.0,0
CUST03716,2025-05-01 01:51:10.277364+00:00,839,81.0,125444.89,110708.03,10,4.0,1
CUST03717,2025-05-01 01:51:10.277364+00:00,348,,166969.51,148639.35,4,4.0,0
CUST03718,2025-05-01 01:51:10.277364+00:00,719,35.0,245391.08,107354.5,9,4.0,0
CUST03719,2025-05-01 01:51:10.277364+00:00,312,33.0,54968.51,81745.36,5,3.0,0
CUST03720,2025-05-01 01:51:10.277364+00:00,335,63.0,166469.29,173103.82,3,4.0,0
CUST03712,2025-05-01 01:51:10.277364+00:00,491,21.0,1212.25,62794.61,1,2.0,0
CUST03721,2025-05-01 01:51:10.277364+00:00,400,53.0,208402.72,97157.98,1,2.0,0
CUST03723,2025-05-01 01:51:10.277364+00:00,815,,155583.58,98351.01,10,2.0,0
CUST03724,2025-05-01 01:51:10.277364+00:00,522,22.0,32708.51,157344.75,0,2.0,0
CUST03725,2025-05-01 01:51:10.277364+00:00,637,46.0,13461.98,112553.27,6,,0
CUST03726,2025-05-01 01:51:10.277364+00:00,465,21.0,69628.28,99448.03,8,3.0,0
CUST03727,2025-05-01 01:51:10.277364+00:00,682,66.0,232039.33,58986.82,2,2.0,0
CUST03728,2025-05-01 01:51:10.277364+00:00,675,89.0,134232.96,183192.93,5,4.0,0
CUST03729,2025-05-01 01:51:10.277364+00:00,770,25.0,144826.38,174002.34,8,4.0,0
CUST03722,2025-05-01 01:51:10.277364+00:00,385,83.0,239346.56,117927.05,4,4.0,0
CUST03673,2025-05-01 01:51:10.277364+00:00,818,19.0,102631.81,179920.94,8,3.0,0
CUST03672,2025-05-01 01:51:10.277364+00:00,443,,245250.42,143362.57,7,3.0,0
CUST03671,2025-05-01 01:51:10.277364+00:00,738,59.0,69979.7,185682.96,6,1.0,0
CUST03616,2025-05-01 01:51:10.277364+00:00,318,24.0,168601.33,109772.84,4,4.0,0
CUST03617,2025-05-01 01:51:10.277364+00:00,749,46.0,47819.75,199294.81,6,4.0,0
CUST03618,2025-05-01 01:51:10.277364+00:00,373,68.0,147445.13,167149.73,1,3.0,0
CUST03619,2025-05-01 01:51:10.277364+00:00,575,72.0,227940.5,102565.09,10,3.0,0
CUST03620,2025-05-01 01:51:10.277364+00:00,347,76.0,87640.02,30619.86,7,4.0,0
CUST03621,2025-05-01 01:51:10.277364+00:00,510,73.0,238337.68,181826.89,9,1.0,0
CUST03622,2025-05-01 01:51:10.277364+00:00,839,39.0,24419.77,113003.9,5,1.0,0
CUST03623,2025-05-01 01:51:10.277364+00:00,490,35.0,182013.19,68586.02,9,,1
CUST03624,2025-05-01 01:51:10.277364+00:00,614,,29977.79,95731.57,2,1.0,0
CUST03625,2025-05-01 01:51:10.277364+00:00,412,57.0,199718.83,69076.36,1,2.0,0
CUST03626,2025-05-01 01:51:10.277364+00:00,469,48.0,244139.2,114700.54,7,2.0,0
CUST03627,2025-05-01 01:51:10.277364+00:00,767,73.0,81431.26,61857.8,3,2.0,0
CUST03628,2025-05-01 01:51:10.277364+00:00,313,52.0,194215.43,94736.88,6,3.0,0
CUST03629,2025-05-01 01:51:10.277364+00:00,587,43.0,115048.32,90989.45,6,4.0,0
CUST03630,2025-05-01 01:51:10.277364+00:00,488,85.0,220671.62,127053.15,9,1.0,0
CUST03615,2025-05-01 01:51:10.277364+00:00,682,26.0,229531.7,59300.58,0,4.0,0
CUST03614,2025-05-01 01:51:10.277364+00:00,840,64.0,207469.37,194172.76,3,2.0,0
CUST03613,2025-05-01 01:51:10.277364+00:00,367,29.0,169140.38,89662.0,2,4.0,0
CUST03612,2025-05-01 01:51:10.277364+00:00,836,68.0,7923.8,169461.74,4,2.0,0
