CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CUST08535,660,Germany,Female,67.0,8,39225.99,2.0,1,1,28500.71,0
CUST08536,607,Spain,Female,50.0,10,118107.35,1.0,1,0,75511.47,0
CUST08537,461,France,Female,91.0,8,165221.15,3.0,1,1,125983.68,0
CUST08538,360,Germany,Female,24.0,5,219517.17,3.0,1,1,130077.47,0
CUST08539,424,Spain,Female,,9,14893.04,3.0,0,0,128742.92,1
CUST08540,755,Germany,Female,79.0,3,90588.73,4.0,0,0,119385.49,0
CUST08541,370,Germany,Male,18.0,9,153988.31,1.0,1,0,83298.57,0
CUST08542,765,Germany,Male,,4,3904.36,4.0,0,0,158580.34,0
CUST08543,542,France,Male,62.0,8,60881.61,3.0,1,1,191111.05,0
CUST08544,789,Spain,Female,72.0,0,186225.13,4.0,0,0,122028.91,0
CUST08545,520,Germany,Male,83.0,6,88934.14,,1,1,51691.34,0
CUST08546,772,Germany,Male,84.0,10,21123.68,3.0,0,0,116737.14,0
CUST08547,832,Germany,Female,71.0,6,156648.83,3.0,0,0,153552.74,1
CUST08548,793,France,Male,80.0,9,62513.2,2.0,0,1,167640.1,0
CUST08549,381,Germany,Male,71.0,0,175413.52,,1,0,146467.68,0
CUST08550,821,France,Male,69.0,0,225043.72,1.0,0,0,179194.78,0
CUST08551,311,France,Female,71.0,8,131964.77,4.0,1,0,190883.82,1
CUST08552,562,Germany,Female,84.0,6,149785.96,1.0,0,0,103481.8,0
CUST08553,748,Germany,Male,54.0,3,128601.48,1.0,0,0,112784.03,0
CUST08554,491,France,Male,29.0,8,204360.52,1.0,0,0,74127.74,0
CUST08555,413,France,Female,76.0,4,60428.66,1.0,0,0,135188.99,0
CUST08556,325,Germany,Female,37.0,2,100385.96,2.0,1,1,123173.75,0
CUST08557,798,France,Female,49.0,1,223757.86,2.0,1,0,43955.59,0
CUST08558,807,France,Female,88.0,8,180911.51,4.0,0,1,141927.75,0
CUST08559,844,Germany,Male,61.0,3,80021.46,4.0,1,0,162953.75,0
CUST08560,361,Germany,Female,83.0,6,208158.07,,1,1,44398.37,0
CUST08561,528,Spain,Male,72.0,0,59706.05,2.0,0,1,41200.67,0
CUST08562,334,Germany,Female,33.0,8,158544.84,,0,1,131425.54,0
CUST08563,755,Germany,Male,88.0,8,239114.24,3.0,0,0,32073.16,0
CUST08564,801,Germany,Female,85.0,9,143677.74,4.0,0,0,163817.83,0
CUST08565,324,Spain,Female,69.0,5,199866.75,3.0,1,1,132164.07,0
CUST08566,331,France,Female,54.0,5,183857.69,1.0,0,1,16156.89,0
CUST08567,311,Germany,Male,63.0,5,216430.26,4.0,0,0,156377.76,0
CUST08568,618,Germany,Male,58.0,4,242191.04,3.0,1,1,106880.77,0
CUST08569,300,Spain,Male,22.0,10,5579.14,1.0,0,1,104269.58,0
CUST08570,734,Spain,Male,83.0,0,6967.44,1.0,0,0,69259.74,0
CUST08571,435,Spain,Female,22.0,3,148605.57,1.0,1,1,63859.78,0
CUST08572,495,France,Female,80.0,9,238561.34,1.0,1,1,105059.14,0
CUST08573,432,Spain,Female,20.0,0,121420.77,3.0,0,1,10598.16,0
CUST08574,385,France,Male,25.0,4,209944.89,2.0,1,1,161071.09,0
CUST08575,775,Germany,Female,43.0,3,191976.94,1.0,0,0,158962.05,0
CUST08576,623,Germany,Female,91.0,7,124563.07,4.0,1,0,149756.05,0
CUST08577,479,Germany,Female,,0,128293.08,3.0,1,1,124477.74,0
CUST08578,815,Spain,Male,46.0,7,109008.35,1.0,0,0,66159.89,0
CUST08579,474,Germany,Male,,7,630496.8,4.0,0,1,135016.76,0
CUST08580,320,Spain,Female,22.0,0,214678.07,1.0,0,0,34538.08,0
CUST08581,404,France,Male,44.0,8,52392.53,2.0,0,0,60045.3,0
CUST08582,742,Germany,Male,85.0,8,226730.14,1.0,1,0,18587.27,0
CUST08583,348,France,Female,46.0,5,89931.9,2.0,0,0,173300.13,1
CUST08584,827,Spain,Female,20.0,0,6624.33,4.0,0,0,167386.82,0
CUST08585,444,Spain,Male,47.0,6,42094.51,3.0,0,0,95661.73,0
CUST08586,639,Germany,Male,26.0,6,221956.19,,1,1,93144.3,0
CUST08587,653,Germany,Female,18.0,8,32111.14,2.0,0,0,185938.13,0
CUST08588,374,Spain,Female,40.0,0,184693.42,4.0,1,1,138278.75,0
CUST08589,618,Germany,Female,84.0,7,45703.43,,0,1,144768.73,0
CUST08590,386,Germany,Female,49.0,10,124733.22,1.0,1,0,78258.1,0
CUST08591,341,France,Female,23.0,7,51301.75,1.0,1,1,65411.06,0
CUST08592,392,Spain,Female,66.0,6,83291.36,2.0,1,1,31730.7,0
CUST08593,806,France,Female,32.0,5,31205.56,3.0,1,0,23779.07,0
CUST08594,828,Germany,Male,75.0,0,139000.57,4.0,1,0,182049.17,0
CUST08595,564,France,Male,70.0,10,91456.3,2.0,0,0,182207.74,1
CUST08596,591,Spain,Female,47.0,9,91371.05,3.0,1,1,53133.52,0
CUST08597,763,France,Male,57.0,10,9643.54,4.0,1,1,17101.49,0
CUST08598,396,France,Male,76.0,7,34032.1,,1,1,75825.27,1
CUST08599,394,Germany,Female,80.0,4,176882.62,2.0,0,0,190859.54,0
CUST08600,625,Spain,Female,65.0,3,73080.07,,0,1,67960.82,0
CUST08601,373,Germany,Female,85.0,4,110517.29,,1,1,174395.29,0
CUST08602,635,Germany,Male,24.0,4,190766.97,3.0,0,0,165109.37,0
CUST08603,367,Spain,Female,64.0,9,111189.36,3.0,0,1,189439.09,0
CUST08604,376,France,Female,,2,56402.26,2.0,0,1,104374.41,0
CUST08605,507,Germany,Male,33.0,3,137456.06,3.0,0,0,185171.52,0
CUST08606,520,France,Female,39.0,3,200301.5,1.0,0,1,150946.89,0
CUST08607,561,Spain,Male,80.0,7,149910.47,1.0,0,1,174917.6,0
CUST08608,709,Germany,Male,63.0,4,105045.31,1.0,0,0,149336.05,0
CUST08609,630,France,Female,,5,31406.13,1.0,1,0,97625.47,0
CUST08610,643,France,Female,58.0,9,62178.29,4.0,0,0,184622.49,1
CUST08611,373,Germany,Female,42.0,1,236529.72,3.0,1,0,162103.3,0
CUST08612,553,Spain,Male,67.0,8,192952.01,3.0,1,0,131818.27,0
CUST08613,631,France,Female,84.0,7,21892.97,1.0,0,0,101776.73,1
CUST08614,697,Spain,Male,69.0,7,1378.65,4.0,0,1,27979.53,0
CUST08615,644,Germany,Female,48.0,9,43854.84,3.0,0,0,164940.43,0
CUST08616,754,France,Female,54.0,4,235972.68,1.0,0,0,89110.06,0
CUST08617,414,France,Female,39.0,4,145009.73,2.0,1,1,78291.36,0
CUST08618,612,France,Female,44.0,2,209664.94,3.0,0,1,53822.28,0
CUST08619,527,Spain,Male,19.0,10,116306.25,2.0,1,1,112909.59,0
CUST08620,544,France,Female,39.0,1,206659.04,3.0,0,1,167675.78,0
CUST08621,825,France,Female,70.0,8,8479.1,3.0,0,0,65023.76,0
CUST08622,827,Germany,Female,34.0,5,106704.86,3.0,1,1,184925.43,0
CUST08623,726,France,Female,73.0,7,94398.62,2.0,1,0,85419.54,0
CUST08624,341,Spain,Male,48.0,3,245386.6,4.0,1,1,194188.84,0
CUST08625,764,Germany,Male,60.0,4,75118.93,,0,0,138559.5,0
CUST08626,577,Germany,Female,89.0,9,104229.21,1.0,1,0,79770.74,0
CUST08627,318,France,Male,70.0,4,189700.21,4.0,1,0,196890.08,0
CUST08628,365,Germany,Female,22.0,10,220178.27,2.0,1,0,122918.96,0
CUST08629,466,France,Male,,9,219597.04,2.0,0,0,156042.58,0
CUST08630,702,Germany,Female,76.0,3,98627.72,1.0,1,0,95840.36,0
CUST08631,708,Spain,Male,21.0,10,237138.74,2.0,1,0,32665.38,0
CUST08632,411,France,Male,51.0,1,163377.22,4.0,0,0,193166.28,0
CUST08633,573,Spain,Male,,5,212783.89,2.0,1,0,71128.2,0
CUST08634,706,France,Male,90.0,3,231569.31,4.0,1,1,184404.48,0
CUST08635,672,Spain,Male,23.0,10,58399.93,1.0,1,0,182436.05,0
CUST08636,338,Spain,Female,75.0,3,124799.62,4.0,1,0,28049.87,0
CUST08637,404,Germany,Male,64.0,9,146949.32,2.0,0,1,31793.56,0
CUST08638,623,France,Female,22.0,2,200609.42,1.0,1,0,126289.24,0
CUST08639,713,Germany,Female,78.0,7,100291.42,4.0,0,1,16819.19,0
CUST08640,728,Spain,Female,73.0,5,52612.29,4.0,1,1,90020.66,0
CUST08641,360,France,Female,52.0,8,185808.63,3.0,0,0,110280.14,0
CUST08642,606,Spain,Female,30.0,4,148083.62,3.0,0,0,47389.87,0
CUST08643,653,Spain,Female,43.0,5,224574.74,2.0,0,0,156332.46,0
CUST08644,692,Spain,Female,81.0,8,163757.5,,0,0,92000.42,0
CUST08645,503,Spain,Female,28.0,3,4206.75,2.0,1,0,90397.55,0
CUST08646,557,Germany,Female,,9,241662.85,1.0,0,1,54526.71,0
CUST08647,785,Spain,Female,64.0,6,148277.67,4.0,0,1,178681.8,0
CUST08648,816,Germany,Female,87.0,9,148969.32,1.0,1,0,12132.06,0
CUST08649,745,Spain,Male,75.0,9,227315.35,1.0,0,0,11309.62,0
CUST08650,479,France,Female,27.0,10,165952.21,3.0,1,1,199136.33,0
CUST08651,641,Spain,Female,33.0,10,119830.3,4.0,0,0,14006.33,0
CUST08652,432,Spain,Female,29.0,5,26821.33,1.0,1,1,39477.01,0
CUST08653,742,France,Male,88.0,5,240549.7,4.0,1,0,177755.29,0
CUST08654,552,France,Male,67.0,5,19621.84,4.0,0,0,126987.27,0
CUST08655,564,Spain,Female,32.0,3,42574.95,1.0,1,0,128748.9,0
CUST08656,392,Spain,Male,76.0,9,204884.22,4.0,0,0,100388.02,0
CUST08657,710,Germany,Male,87.0,5,122601.33,2.0,0,1,38614.64,0
CUST08658,437,France,Female,79.0,6,44567.12,4.0,0,0,79753.27,0
CUST08659,507,France,Female,89.0,1,71540.48,2.0,1,0,146404.14,0
CUST08660,606,Germany,Male,,10,248503.6,2.0,1,0,102219.02,0
CUST08661,565,Spain,Male,67.0,8,146005.03,2.0,0,0,148663.2,0
CUST08662,617,Spain,Female,71.0,6,100403.36,1.0,1,0,11377.93,0
CUST08663,412,France,Female,,2,219054.36,2.0,1,0,134595.48,0
CUST08664,677,Germany,Female,45.0,9,119924.21,4.0,0,1,122660.25,0
CUST08665,753,Spain,Female,68.0,9,76983.87,3.0,1,0,195134.02,0
CUST08666,490,France,Female,91.0,6,41055.6,3.0,1,0,182333.2,0
CUST08667,739,Spain,Female,50.0,9,186117.3,3.0,0,0,124061.88,0
CUST08668,486,Spain,Male,18.0,9,149055.77,2.0,0,1,119478.09,1
CUST08669,666,Spain,Female,86.0,4,23088.5,1.0,1,1,27588.37,0
CUST08670,388,France,Female,,8,147909.98,2.0,1,1,188802.53,0
CUST08671,486,Germany,Male,72.0,5,39862.71,3.0,1,0,144310.06,0
CUST08672,431,Germany,Female,62.0,10,2454299.4,4.0,0,1,105420.99,0
CUST08673,675,Spain,Female,90.0,6,64927.28,2.0,1,1,172915.41,0
CUST08674,398,Germany,Male,57.0,3,174004.04,3.0,1,1,148832.81,0
CUST08675,333,Spain,Male,78.0,1,164011.27,4.0,1,1,117078.18,0
CUST08676,470,France,Female,53.0,10,172837.86,1.0,0,0,112433.59,0
CUST08677,665,France,Male,,3,107498.73,4.0,1,1,185993.59,0
CUST08678,358,France,Female,31.0,8,18582.95,1.0,1,0,161829.11,1
CUST08679,480,Spain,Female,18.0,2,245001.84,4.0,0,1,86586.11,0
CUST08680,318,Germany,Male,64.0,6,47881.46,1.0,1,1,129477.43,0
CUST08681,525,France,Female,38.0,3,192430.07,1.0,1,0,47308.38,0
CUST08682,772,Spain,Female,90.0,2,34393.38,1.0,0,1,187318.88,0
CUST08683,394,Germany,Female,56.0,4,70299.25,2.0,1,1,142097.74,0
CUST08684,596,Germany,Female,20.0,1,139971.66,,1,0,192405.18,0
CUST08685,474,Germany,Male,33.0,10,103367.34,1.0,0,1,65472.81,0
CUST08686,521,Spain,Male,85.0,9,239566.63,4.0,1,1,69883.85,0
CUST08687,353,Spain,Female,43.0,3,211921.3,2.0,1,1,168100.84,0
CUST08688,702,Spain,Female,71.0,6,230447.59,,1,0,59748.02,0
CUST08689,617,France,Female,30.0,1,160174.14,3.0,1,1,77952.81,0
CUST08690,648,Spain,Female,78.0,9,54728.93,,1,0,178017.39,0
CUST08691,742,France,Female,37.0,5,129624.86,2.0,1,0,108372.97,0
CUST08692,839,France,Male,44.0,4,191383.35,4.0,0,1,67073.39,0
CUST08693,581,France,Male,19.0,2,16179.56,1.0,0,0,87772.45,0
CUST08694,659,Spain,Male,27.0,4,215779.27,3.0,0,1,145263.23,0
CUST08695,307,France,Female,77.0,9,157837.73,2.0,0,0,40146.17,0
CUST08696,790,Spain,Female,36.0,6,180892.87,3.0,1,1,192810.43,0
CUST08697,640,Spain,Female,32.0,2,173573.86,,0,0,103654.82,0
CUST08698,771,France,Male,64.0,7,211940.6,3.0,0,1,155335.11,0
CUST08699,548,France,Female,41.0,6,21880.24,1.0,0,1,143373.6,0
CUST08700,534,France,Male,33.0,3,94260.99,1.0,0,0,139340.33,0
CUST08701,382,Spain,Female,77.0,4,125654.15,1.0,1,1,89809.28,0
CUST08702,392,Spain,Female,66.0,9,136649.3,3.0,1,0,18045.95,0
CUST08703,693,France,Female,21.0,10,235638.79,4.0,1,1,150874.92,0
CUST08704,567,France,Female,,3,10615.96,3.0,0,0,191217.67,0
CUST08705,716,Germany,Male,66.0,1,216598.35,3.0,0,1,105955.4,0
CUST08706,828,France,Female,48.0,8,137975.27,4.0,0,0,191228.04,0
CUST08707,552,Germany,Female,83.0,0,138657.04,1.0,0,0,111631.13,0
CUST08708,421,Germany,Male,71.0,7,80082.58,3.0,1,0,41800.19,0
CUST08709,309,Spain,Male,19.0,3,160905.05,,1,1,55498.4,0
CUST08710,615,Spain,Male,78.0,8,161603.28,1.0,0,1,174296.43,0
CUST08711,572,Germany,Female,32.0,2,47323.49,,1,1,128090.48,0
CUST08712,605,Germany,Female,77.0,6,169251.49,4.0,0,1,88734.69,0
CUST08713,509,France,Female,60.0,2,66676.58,2.0,0,1,161883.45,0
CUST08714,763,Germany,Female,57.0,9,172196.67,3.0,1,1,131924.72,0
CUST08715,715,France,Male,47.0,6,152985.75,4.0,1,0,175734.19,0
CUST08716,515,Spain,Male,80.0,1,178987.99,1.0,0,0,194479.16,0
CUST08717,379,France,Male,41.0,2,4924.95,2.0,0,1,133735.08,0
CUST08718,779,Spain,Male,61.0,7,31341.4,1.0,1,0,194437.2,0
CUST08719,846,Germany,Male,,6,210050.16,1.0,1,1,99373.2,0
CUST08720,317,Germany,Female,45.0,10,95180.82,1.0,0,1,169597.25,0
CUST08721,464,Germany,Female,31.0,2,209179.59,2.0,0,1,182224.52,0
CUST08722,824,France,Female,73.0,7,15668.56,4.0,1,1,18582.66,0
CUST08723,501,Spain,Male,51.0,8,192342.84,,1,0,174367.43,0
CUST08724,645,Spain,Male,29.0,1,20941.76,4.0,0,0,87650.94,0
CUST08725,665,Spain,Female,73.0,1,117081.66,4.0,1,1,85663.51,0
CUST08726,747,Spain,Female,78.0,6,234393.41,,0,0,158505.79,0
CUST08727,812,Spain,Female,78.0,10,19419.52,1.0,1,0,56803.34,0
CUST08728,618,France,Female,57.0,7,87665.53,3.0,0,0,15990.64,0
CUST08729,516,Spain,Female,37.0,4,129587.15,2.0,1,1,61519.66,0
CUST08730,333,Germany,Female,59.0,1,224864.33,1.0,0,1,133203.68,1
CUST08731,565,Spain,Male,24.0,9,83151.8,3.0,1,0,191151.5,0
CUST08732,379,Germany,Female,90.0,4,201760.4,1.0,0,0,85187.18,0
CUST08733,712,France,Male,85.0,2,179543.26,4.0,1,1,161532.9,0
CUST08734,551,France,Female,48.0,8,76766.84,2.0,1,1,48101.99,0
CUST08735,311,Germany,Male,,1,85203.31,2.0,1,1,171863.23,0
CUST08736,700,Spain,Male,64.0,8,47753.05,3.0,1,1,155432.34,0
CUST08737,581,France,Male,68.0,1,173240.59,2.0,1,0,95147.37,0
CUST08738,411,France,Female,75.0,0,140775.6,1.0,1,1,180024.54,0
CUST08739,677,France,Female,39.0,9,38738.03,1.0,0,1,17194.95,0
CUST08740,567,Spain,Female,41.0,5,155017.57,3.0,0,1,159321.02,0
CUST08741,597,Germany,Female,51.0,10,124662.41,3.0,0,1,16688.47,0
CUST08742,616,Germany,Male,80.0,5,23147.49,3.0,1,1,174349.27,0
CUST08743,808,Spain,Female,77.0,3,238425.86,3.0,0,0,43588.0,0
CUST08744,845,France,Female,,1,208688.94,4.0,1,1,17273.61,0
CUST08745,664,Spain,Female,41.0,9,17756.03,1.0,0,1,68669.38,0
CUST08746,846,Spain,Male,81.0,10,232816.98,1.0,0,1,43960.27,0
CUST08747,570,Germany,Male,37.0,2,229169.46,1.0,1,0,133846.96,0
CUST08748,773,Spain,Female,44.0,5,10545.75,1.0,1,0,99748.84,0
CUST08749,836,Spain,Female,75.0,3,50369.74,4.0,1,1,34651.11,0
CUST08750,533,France,Female,61.0,4,175602.1,3.0,1,0,184066.1,0
CUST08751,358,France,Female,,10,233643.39,2.0,1,1,79880.93,0
CUST08752,550,Germany,Male,63.0,8,205778.68,1.0,1,0,63739.85,0
CUST08753,385,France,Female,71.0,4,70474.46,2.0,0,1,142630.45,0
CUST08754,689,Spain,Female,,9,8359.64,4.0,1,1,84765.12,0
CUST08755,479,Spain,Male,24.0,10,118221.85,4.0,1,1,37645.82,0
CUST08756,448,Spain,Female,71.0,7,22990.44,3.0,0,0,120651.47,1
CUST08757,420,Germany,Female,60.0,1,61324.06,4.0,0,1,15768.73,0
CUST08758,555,France,Female,37.0,5,160024.26,3.0,0,1,129163.42,0
CUST08759,608,Spain,Male,42.0,10,123754.74,2.0,0,0,174835.3,1
CUST08760,358,France,Male,60.0,10,94179.81,4.0,0,0,59783.23,0
CUST08761,368,France,Female,90.0,5,232490.58,3.0,0,1,171940.8,0
CUST08762,745,France,Female,44.0,4,48241.54,2.0,0,1,56557.53,0
CUST08763,687,France,Male,42.0,5,121869.56,1.0,0,0,48467.62,0
CUST08764,385,Germany,Male,53.0,4,143373.79,3.0,0,0,145923.1,0
CUST08765,526,Germany,Male,83.0,1,80485.51,3.0,1,0,22446.74,0
CUST08766,483,Germany,Female,26.0,4,176324.36,2.0,1,0,17720.65,0
CUST08767,621,Spain,Male,70.0,0,216819.67,2.0,1,0,96636.86,0
CUST08768,617,Spain,Male,38.0,2,135369.73,,1,0,16477.71,0
CUST08769,698,Spain,Male,67.0,6,195334.24,2.0,0,1,104368.99,0
CUST08770,592,Germany,Female,33.0,3,15240.41,2.0,0,1,133391.33,0
CUST08771,592,France,Male,83.0,7,38445.64,3.0,0,1,53360.08,0
CUST08772,784,Germany,Female,43.0,2,115506.38,2.0,0,0,180785.88,0
CUST08773,746,Spain,Female,61.0,6,230254.96,1.0,1,1,48052.94,1
CUST08774,711,Spain,Female,46.0,1,132897.86,2.0,0,0,55124.28,0
CUST08775,807,France,Female,63.0,7,108075.53,4.0,1,1,183481.52,0
CUST08776,543,Germany,Male,88.0,2,150026.89,3.0,1,1,140632.95,0
CUST08777,719,France,Female,66.0,5,31116.45,,1,0,110440.9,0
CUST08778,453,Germany,Female,32.0,1,163420.16,3.0,1,1,72729.24,0
CUST08779,723,Spain,Female,34.0,6,23505.29,4.0,1,1,156125.15,0
CUST08780,572,France,Male,26.0,3,144198.33,2.0,1,1,121784.4,0
CUST08781,819,France,Male,49.0,5,178597.51,3.0,1,1,74966.25,1
CUST08782,427,Germany,Male,83.0,1,102876.87,3.0,0,0,166934.87,0
CUST08783,672,Germany,Male,76.0,2,227725.68,2.0,0,0,160970.96,1
CUST08784,458,Germany,Female,49.0,2,38008.01,3.0,1,1,188763.04,0
CUST08785,475,Spain,Female,60.0,3,42739.62,3.0,0,0,199026.42,0
CUST08786,510,Germany,Female,76.0,0,129228.6,3.0,0,0,12191.03,0
CUST08787,746,Spain,Male,47.0,5,232913.84,4.0,1,0,70822.98,0
CUST08788,466,Germany,Male,28.0,10,97674.65,4.0,1,1,46602.94,0
CUST08789,759,Germany,Male,43.0,5,231599.97,4.0,1,1,50585.21,0
CUST08790,656,Spain,Female,19.0,3,173368.72,1.0,1,0,174315.01,0
CUST08791,603,Germany,Female,51.0,7,195638.81,3.0,1,1,195236.7,0
CUST08792,532,Spain,Female,58.0,4,234467.68,2.0,0,1,188612.93,0
CUST08793,626,Spain,Male,48.0,9,143082.08,2.0,1,0,142329.49,0
CUST08794,481,Germany,Male,80.0,3,160413.23,3.0,0,1,115441.89,0
CUST08795,633,Germany,Female,,6,144747.61,2.0,0,0,131220.35,0
CUST08796,328,France,Male,78.0,9,196214.64,1.0,1,0,172578.94,0
CUST08797,392,Germany,Female,53.0,9,68351.57,2.0,1,1,11336.7,0
CUST08798,629,France,Female,57.0,7,197011.96,4.0,0,1,91368.53,0
CUST08799,483,Germany,Male,40.0,1,178386.41,4.0,0,1,106248.62,0
CUST08800,394,Spain,Female,43.0,0,150516.54,4.0,0,1,185457.63,0
CUST08801,652,Spain,Female,35.0,5,9697.94,4.0,1,1,42694.44,0
CUST08802,564,France,Female,51.0,1,193635.99,2.0,1,0,151427.66,0
CUST08803,318,Germany,Female,45.0,10,33106.49,3.0,0,0,185562.66,0
CUST08804,798,France,Female,66.0,7,240492.98,1.0,1,0,155162.79,0
CUST08805,438,Germany,Male,81.0,4,20373.28,,1,0,11954.84,0
CUST08806,824,Germany,Female,88.0,1,180068.89,2.0,0,1,135294.69,0
CUST08807,554,Spain,Male,80.0,10,90106.42,2.0,0,1,49810.95,0
CUST08808,384,France,Female,79.0,4,183922.6,4.0,1,1,124973.92,0
CUST08809,757,Spain,Male,59.0,1,129738.18,3.0,1,1,118520.66,1
CUST08810,831,Spain,Male,41.0,5,157376.31,4.0,1,0,191838.82,1
CUST08811,391,Spain,Male,52.0,7,18859.19,3.0,1,1,46154.78,0
CUST08812,368,France,Female,72.0,1,241619.77,4.0,0,1,19596.53,0
CUST08813,336,Germany,Male,66.0,5,961.62,1.0,0,1,126142.55,0
CUST08814,439,Germany,Female,76.0,5,235289.86,3.0,1,1,75347.96,0
CUST08815,477,France,Female,,0,142062.55,1.0,0,0,152540.75,0
CUST08816,436,Germany,Male,78.0,8,64567.54,4.0,1,1,198710.82,0
CUST08817,489,France,Male,47.0,7,159431.94,1.0,0,0,86259.36,0
CUST08818,641,France,Female,86.0,3,168224.28,2.0,1,1,38851.26,0
CUST08819,304,Germany,Female,77.0,6,182582.91,1.0,0,0,115281.57,0
CUST08820,556,Spain,Female,23.0,3,4109.44,1.0,0,0,75773.55,0
CUST08821,542,France,Male,28.0,7,245695.6,4.0,0,1,160989.24,0
CUST08822,714,France,Female,41.0,9,154478.23,1.0,0,1,111524.89,0
CUST08823,642,France,Female,68.0,1,94384.05,,0,0,182555.23,0
CUST08824,678,France,Female,36.0,1,142662.6,2.0,0,1,169252.62,0
CUST08825,445,Germany,Female,67.0,2,44605.46,3.0,1,0,183682.18,0
CUST08826,622,Germany,Female,20.0,3,61816.64,3.0,1,0,66820.33,0
CUST08827,421,France,Female,,10,21444.88,1.0,0,0,181525.14,0
CUST08828,551,Spain,Female,48.0,5,219808.41,3.0,0,1,174621.65,0
CUST08829,610,Germany,Female,64.0,4,62900.03,3.0,1,0,129131.9,0
CUST08830,774,Spain,Female,25.0,9,184927.62,1.0,0,1,182983.47,0
CUST08831,791,Spain,Female,34.0,9,68549.67,4.0,0,0,20305.05,0
CUST08832,646,France,Female,62.0,6,36497.16,1.0,1,1,159269.62,0
CUST08833,786,Germany,Female,77.0,5,27033.62,3.0,0,0,37647.17,0
CUST08834,772,France,Male,38.0,3,215061.09,2.0,0,1,74772.3,0
CUST08835,681,France,Female,87.0,10,29934.2,3.0,0,0,148620.93,0
CUST08836,579,Spain,Female,38.0,9,21787.3,4.0,1,1,49839.95,0
CUST08837,371,Spain,Female,75.0,8,2338.7,1.0,0,0,53928.9,0
CUST08838,820,Spain,Female,72.0,6,91610.01,3.0,1,1,50288.95,0
CUST08839,665,France,Female,45.0,0,235671.8,3.0,0,1,96685.3,0
CUST08840,393,France,Male,63.0,7,227162.46,2.0,1,0,25387.15,0
CUST08841,672,France,Female,61.0,3,28763.18,4.0,0,1,178439.17,0
CUST08842,638,France,Male,42.0,6,3123.68,3.0,1,1,148647.68,0
CUST08843,736,France,Female,88.0,10,187751.88,3.0,1,0,107566.93,0
CUST08844,635,France,Male,66.0,1,76619.32,1.0,1,1,25999.91,0
CUST08845,791,France,Male,63.0,2,208669.24,4.0,1,1,33622.28,0
CUST08846,339,France,Female,80.0,0,53857.36,2.0,0,1,28708.85,0
CUST08847,658,Germany,Male,29.0,1,123052.15,3.0,1,1,12802.39,1
CUST08848,553,Germany,Male,74.0,10,8236.51,4.0,1,0,136747.32,0
CUST08849,697,Germany,Female,90.0,4,223678.71,4.0,1,1,106928.45,1
CUST08850,469,Germany,Male,81.0,1,44494.0,4.0,0,1,82592.17,0
CUST08851,810,France,Male,48.0,5,73675.76,4.0,0,0,76031.38,0
CUST08852,559,France,Male,21.0,5,119925.1,3.0,0,0,97663.45,0
CUST08853,758,Spain,Female,71.0,5,67817.21,4.0,1,1,100242.56,0
CUST08854,828,Spain,Female,82.0,10,10040.86,1.0,1,1,36424.66,1
CUST08855,640,Germany,Female,23.0,2,7271.53,1.0,1,0,110991.6,0
CUST08856,356,Spain,Female,,10,238803.32,2.0,1,1,19125.22,0
CUST08857,517,Germany,Male,39.0,2,81374.08,2.0,0,0,188342.81,0
CUST08858,763,France,Female,,9,83597.9,4.0,0,1,145701.43,0
CUST08859,546,France,Male,76.0,6,230724.99,2.0,0,0,11797.1,0
CUST08860,672,Spain,Female,46.0,3,209038.42,4.0,0,0,64878.01,1
CUST08861,716,France,Female,84.0,5,171735.4,1.0,1,0,196717.1,0
CUST08862,330,France,Male,34.0,7,164626.44,1.0,0,1,19206.8,0
CUST08863,667,Germany,Male,,2,200271.43,1.0,1,0,37877.83,0
CUST08864,407,Spain,Female,49.0,8,42218.86,1.0,1,1,100651.81,0
CUST08865,717,France,Female,39.0,8,166068.71,2.0,0,0,77155.38,0
CUST08866,697,Spain,Female,,2,24599.65,,0,1,197193.93,0
CUST08867,571,France,Female,70.0,5,31628.18,,0,1,112522.47,0
CUST08868,415,Germany,Female,64.0,4,60689.03,2.0,1,1,188827.27,0
CUST08869,555,France,Male,21.0,3,177450.95,1.0,0,1,81595.93,0
CUST08870,380,Spain,Female,55.0,7,223136.3,1.0,0,1,61697.41,0
CUST08871,427,Spain,Male,30.0,9,172696.57,4.0,1,1,64799.89,0
CUST08872,534,Germany,Female,78.0,8,104155.76,1.0,1,0,130953.76,0
CUST08873,480,France,Female,81.0,8,128415.3,1.0,0,1,124762.66,0
CUST08874,456,Germany,Male,50.0,4,178081.45,4.0,0,1,115184.22,0
CUST08875,753,Spain,Female,55.0,4,153320.47,4.0,1,0,45923.35,0
CUST08876,323,Germany,Male,46.0,10,132366.88,3.0,0,0,60054.72,0
CUST08877,772,France,Male,78.0,2,59198.12,2.0,1,1,64932.17,0
CUST08878,699,France,Female,,8,154240.23,2.0,1,0,174584.57,0
CUST08879,433,Germany,Male,28.0,0,4667.04,4.0,1,0,165293.34,1
CUST08880,720,Spain,Female,35.0,2,140013.5,3.0,1,0,48955.06,0
CUST08881,512,Spain,Female,62.0,6,205186.27,2.0,1,1,37820.93,0
CUST08882,781,Germany,Female,38.0,6,44937.64,1.0,0,0,29406.62,0
CUST08883,647,France,Female,29.0,4,28552.61,4.0,0,1,22851.21,0
